-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640
-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640
-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640
-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640
-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-29824,-29824,-32640,-32640,-32640,-32640,-30848,-28288,-31616,-32640,-32384,-32128,-31360,-30336,-29568,-32384,-32640,-32128,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640
-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-31360,-24704,-16256,-14720,-13696,-15488,-8064,-29056,-32640,-32640,-32640,-32640,-32640,-29568,-24192,-24448,4224,-9856,-5248,-6784,-11392,-11648,-20608,-7296,-9088,-12416,-10624,-10880,-18816,-22656,-28032,-24448,-30592,-32128,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640
-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-28800,-20096,-8576,-4736,-14464,-14720,-13952,-5504,-14464,-32640,-26240,18304,21376,9600,10112,-10112,-28288,-32640,-32640,-30080,-6784,-8320,-4224,-13440,-12672,-7808,-17792,-11648,-9856,-10880,-10624,-9600,-10112,-7296,-11392,-6272,-12416,-16256,-27520,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640
-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-22912,-7808,-8576,-6272,-15744,-16000,-12416,-10112,128,-20864,-32640,-13440,27264,19584,16256,11904,28288,21120,10368,3200,-23936,-32640,-32640,-19072,-6784,-3712,-10880,-6016,-12416,-7296,-16512,-8064,-11648,-11904,-10624,-13696,-9600,-12160,-7040,-10112,-6528,-11904,-20096,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640
-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-31872,-19072,-3456,-10368,-8832,-8064,-13696,-8832,-9344,-1664,-11904,-23680,-32640,-21888,32640,7040,13440,6016,13696,7552,25728,15232,11648,13952,-26240,-32640,-21888,-32640,-32640,-18048,-7040,-8576,-8064,-15488,-12416,-8832,-9088,-13440,-9600,-9088,-7296,-8320,-9856,-16000,-6528,-6784,-15232,-31360,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640
-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-13696,-9088,-12928,-13696,-6784,-8064,-7040,-8320,-9856,-3968,-28288,-32640,-32640,-32640,32640,21888,13952,8576,9088,15232,10880,11648,9600,7040,16768,31360,15744,6272,8576,1152,-24192,-32640,-29824,-2688,-10368,-9856,-14208,-13184,-17280,-24960,-17024,-19072,-29824,-22912,-19328,-22912,-20608,-22400,-21888,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640
-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-19072,-4992,-8320,-7552,-9088,-15744,-3712,-10368,-8576,-3712,-19584,-32640,-32640,-32640,-5504,23168,32640,11392,9088,10112,6784,10880,16768,6784,10112,13184,12928,32640,19328,16768,12416,13696,20608,-6784,-32640,-28800,-32640,-28288,-32384,-16512,-17536,-26496,-25472,-20096,-29824,-26496,-32384,-30336,-32640,-30080,-31360,-32640,-31104,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640
-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-11392,-2688,-10880,-9600,-7808,-8320,-6784,-6272,-16000,-22400,-32640,-32640,-32640,-32640,7808,24704,18304,32640,10880,8576,11904,11904,3712,20096,8832,10368,13184,11392,30336,18816,12416,13696,11136,13440,20608,16512,-17280,-21888,-28032,-32640,-32640,-28800,-18304,-10624,-9344,-14464,-19840,-27520,-31872,-23168,-32640,-32640,-32640,-32640,-15232,-30080,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640
-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-28800,-3456,-15744,-9600,-13440,-2944,-10368,-9344,-2176,-23168,-32640,-32640,-32640,-32640,-32640,-384,19328,16512,26240,32640,8576,4736,13184,6528,2944,10368,9344,11136,2432,18560,27008,18816,12416,5504,16256,19328,13184,20096,18048,23680,13952,13184,-21632,-32640,-32640,-29568,-17024,-6528,-4736,-13184,-15232,-15744,-25216,-27776,-32640,-32640,-26752,-18560,-25216,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640
-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-27520,-3712,-6784,-9088,-9856,-12672,-9088,-8064,-16000,-28800,-32640,-32640,-32640,-32640,-15232,6784,20608,12416,18048,24192,29056,9088,10624,6528,12672,6016,10880,17792,-1408,7552,18816,24192,15744,10880,14464,7552,9088,18560,13696,22912,13440,11648,14464,13440,-10368,-26752,-32640,-32640,-32640,-15488,-11904,-6016,-12160,-12672,-7296,-9088,-14976,-32640,-30080,-7552,-23680,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640
-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-22400,-7552,-8320,-12416,-13696,-10880,-11648,-4224,-22400,-32640,-32640,-32640,-32640,-14464,-19584,32640,13952,22912,10880,21632,24448,23168,15488,7552,9856,10368,5504,5760,10112,12416,6016,28800,11648,18304,11904,13440,12928,10880,20864,14720,17280,15232,14976,22656,3968,12672,4480,4224,-28032,-31616,-32640,-32384,-14208,-7040,-10880,-11136,-5248,8832,-6016,-32640,-22656,-15744,-23680,-31872,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640
-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-27776,-8320,-22400,-16000,-13696,-8064,-5248,-19584,-32640,-32640,-32640,-25472,-10368,-21376,1664,15744,20096,9088,17280,13440,12672,31360,20864,5760,6784,7552,5504,7808,4480,13440,4736,12416,19072,18560,16000,14208,9856,16512,8832,20352,14464,23424,10880,23936,17536,10880,10112,6528,5760,-1152,-25984,-32640,-32640,-32640,-30848,-7808,-15488,-10368,-6016,3968,128,1920,-11392,-24704,-15744,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640
-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-19584,-30848,-14720,-5504,-7296,-6272,-29312,-32640,-32640,-25728,-4224,11392,11392,-10624,11136,13440,8832,22656,9344,17280,7296,22912,27520,12928,6272,11392,8576,9600,2176,21120,3456,20608,22400,18560,9344,14976,13440,8576,11648,18560,11136,17024,20096,16512,20096,6784,7808,2176,10112,-128,-29056,-32640,-32640,-32640,-32640,-32640,-19840,-14720,-16256,-10624,23168,11392,1664,-32640,-23680,-18560,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640
